Year;Date Of Incident;Route;Operator;Group Name;Borough;Injury Result Description;Incident Event Type;Victim Category;Victims Sex;Victims Age
2016;01/02/2016;171;London Central;Go-Ahead;Lewisham;Injuries treated on scene;Onboard Injuries;Bus Driver;Male;Adult
2016;01/02/2016;171;London Central;Go-Ahead;Southwark;Reported Minor Injury - Treated at Hospital;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;172;Abellio London;Abellio;Lewisham;Reported Minor Injury - Treated at Hospital;Onboard Injuries;Passenger;Female;Adult
2016;01/02/2016;172;Abellio London;Abellio;Lewisham;Reported Minor Injury - Treated at Hospital;Onboard Injuries;Passenger;Female;Adult
2016;01/02/2016;173;Arriva London North;Arriva London;Barking & Dagenham;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;174;East London;Stagecoach;Havering;Injuries treated on scene;Onboard Injuries;Passenger;Male;Child
2016;01/02/2016;174;East London;Stagecoach;Havering;Injuries treated on scene;Onboard Injuries;Passenger;Male;Unknown
2016;01/02/2016;174;East London;Stagecoach;None London Borough;Injuries treated on scene;Onboard Injuries;Passenger;Female;Unknown
2016;01/02/2016;174;East London;Stagecoach;None London Borough;Injuries treated on scene;Onboard Injuries;Passenger;Male;Unknown
2016;01/02/2016;177;Selkent;Stagecoach;Greenwich;Injuries treated on scene;Onboard Injuries;Passenger;Male;Unknown
2016;01/02/2016;177;Selkent;Stagecoach;Lewisham;Injuries treated on scene;Onboard Injuries;Passenger;Male;Unknown
2016;01/02/2016;179;East London;Stagecoach;Redbridge;Injuries treated on scene;Onboard Injuries;Passenger;Female;Adult
2016;01/02/2016;180;London General;Go-Ahead;Greenwich;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;181;Metrobus;Go-Ahead;Lewisham;Injuries treated on scene;Onboard Injuries;Passenger;Female;Adult
2016;01/02/2016;182;Metroline;Metroline;Brent;Injuries treated on scene;Onboard Injuries;Bus Driver;Male;Adult
2016;01/02/2016;182;Metroline;Metroline;Harrow;Injuries treated on scene;Assault;Bus Driver;Male;Adult
2016;01/02/2016;182;Metroline;Metroline;Harrow;Injuries treated on scene;Onboard Injuries;Bus Driver;Male;Adult
2016;01/02/2016;187;Metroline West;Metroline;Westminster;Injuries treated on scene;Onboard Injuries;Passenger;Female;Adult
2016;01/02/2016;188;Abellio London;Abellio;Greenwich;Reported Minor Injury - Treated at Hospital;Onboard Injuries;Passenger;Male;Adult
2016;01/02/2016;190;Metroline;Metroline;Hammersmith & Fulham;Injuries treated on scene;Onboard Injuries;Passenger;Female;Unknown
2016;01/02/2016;191;London General;Go-Ahead;None London Borough;Injuries treated on scene;Collision Incident;Passenger;Female;Child
2016;01/02/2016;193;Blue Triangle Buses;Go-Ahead;Havering;Taken to Hospital – Reported Serious Injury or Severity Unknown;Onboard Injuries;Passenger;Female;Elderly
2016;01/02/2016;194;Arriva London South;Arriva London;Bromley;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;194;Arriva London South;Arriva London;Bromley;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;194;Arriva London South;Arriva London;Croydon;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;195;Metroline West;Metroline;Ealing;Injuries treated on scene;Onboard Injuries;Passenger;Female;Adult
2016;01/02/2016;196;London General;Go-Ahead;Croydon;Injuries treated on scene;Onboard Injuries;Passenger;Male;Adult
2016;01/02/2016;197;Arriva London South;Arriva London;Croydon;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;197;Arriva London South;Arriva London;Lewisham;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;197;Arriva London South;Arriva London;Southwark;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;198;Arriva London South;Arriva London;Croydon;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;198;Arriva London South;Arriva London;Croydon;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;199;Selkent;Stagecoach;Lewisham;Injuries treated on scene;Collision Incident;Pedestrian;Female;Unknown
2016;01/02/2016;199;Selkent;Stagecoach;Southwark;Injuries treated on scene;Vandalism Hooliganism;Passenger;Male;Unknown
2016;01/02/2016;201;Abellio London;Abellio;Lambeth;Injuries treated on scene;Collision Incident;Bus Driver;Male;Adult
2016;01/02/2016;203;London United;London United;Hounslow;Reported Minor Injury - Treated at Hospital;Onboard Injuries;Passenger;Female;Adult
2016;01/02/2016;203;London United;London United;Hounslow;Reported Minor Injury - Treated at Hospital;Onboard Injuries;Passenger;Male;Child
2016;01/02/2016;205;East London;Stagecoach;Camden;Reported Minor Injury - Treated at Hospital;Onboard Injuries;Passenger;Female;Elderly
2016;01/02/2016;205;East London;Stagecoach;Tower Hamlets;Injuries treated on scene;Collision Incident;Cyclist;Male;Unknown
2016;01/02/2016;207;Metroline West;Metroline;Ealing;Injuries treated on scene;Onboard Injuries;Passenger;Female;Adult
2016;01/02/2016;207;Metroline West;Metroline;Ealing;Injuries treated on scene;Onboard Injuries;Passenger;Female;Adult
2016;01/02/2016;207;Metroline West;Metroline;Ealing;Injuries treated on scene;Onboard Injuries;Passenger;Female;Adult
2016;01/02/2016;207;Metroline West;Metroline;Ealing;Injuries treated on scene;Onboard Injuries;Passenger;Male;Adult
2016;01/02/2016;207;Metroline West;Metroline;Ealing;Injuries treated on scene;Onboard Injuries;Passenger;Male;Youth
2016;01/02/2016;207;Metroline West;Metroline;Ealing;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Adult
2016;01/02/2016;207;Metroline West;Metroline;Hammersmith & Fulham;Injuries treated on scene;Onboard Injuries;Passenger;Female;Adult
2016;01/02/2016;208;Selkent;Stagecoach;Lewisham;Injuries treated on scene;Onboard Injuries;Passenger;Female;Adult
2016;01/02/2016;220;London United;London United;Hammersmith & Fulham;Reported Minor Injury - Treated at Hospital;Onboard Injuries;Passenger;Male;Child
2016;01/02/2016;221;Arriva London North;Arriva London;Barnet;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;221;Arriva London North;Arriva London;Barnet;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;223;Metroline West;Metroline;Harrow;Taken to Hospital – Reported Serious Injury or Severity Unknown;Collision Incident;Pedestrian;Female;Adult
2016;01/02/2016;227;Selkent;Stagecoach;Bromley;Injuries treated on scene;Onboard Injuries;Passenger;Female;Unknown
2016;01/02/2016;227;Selkent;Stagecoach;Bromley;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;229;Arriva Kent Thameside;Arriva Kent Thameside;Bexley;Injuries treated on scene;Onboard Injuries;Bus Driver;Male;Adult
2016;01/02/2016;229;Arriva Kent Thameside;Arriva Kent Thameside;Bexley;Injuries treated on scene;Onboard Injuries;Passenger;Female;Unknown
2016;01/02/2016;230;Arriva London North;Arriva London;Haringey;Injuries treated on scene;Collision Incident;Pedestrian;Unknown;Unknown
2016;01/02/2016;237;Metroline;Metroline;Hounslow;Injuries treated on scene;Onboard Injuries;Passenger;Female;Child
2016;01/02/2016;237;Metroline;Metroline;Hounslow;Injuries treated on scene;Onboard Injuries;Passenger;Female;Unknown
2016;01/02/2016;238;East London;Stagecoach;None London Borough;Injuries treated on scene;Onboard Injuries;Operational Staff;Male;Adult
2016;01/02/2016;241;East London;Stagecoach;Newham;Injuries treated on scene;Onboard Injuries;Passenger;Female;Unknown
2016;01/02/2016;242;Arriva London North;Arriva London;City of London;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;242;Arriva London North;Arriva London;Hackney;Injuries treated on scene;Collision Incident;Pedestrian;Unknown;Unknown
2016;01/02/2016;242;Arriva London North;Arriva London;Hackney;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;242;Arriva London North;Arriva London;Hackney;Taken to Hospital – Reported Serious Injury or Severity Unknown;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;244;London General;Go-Ahead;Greenwich;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Child
2016;01/02/2016;245;Metroline West;Metroline;Barnet;Injuries treated on scene;Onboard Injuries;Passenger;Female;Adult
2016;01/02/2016;248;East London;Stagecoach;Havering;Injuries treated on scene;Onboard Injuries;Passenger;Female;Unknown
2016;01/02/2016;248;East London;Stagecoach;Havering;Injuries treated on scene;Onboard Injuries;Passenger;Male;Unknown
2016;01/02/2016;248;East London;Stagecoach;Havering;Injuries treated on scene;Onboard Injuries;Passenger;Male;Unknown
2016;01/02/2016;250;Arriva London South;Arriva London;Lambeth;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;250;Arriva London South;Arriva London;Lambeth;Taken to Hospital – Reported Serious Injury or Severity Unknown;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;251;London Sovereign;London United;Barnet;Injuries treated on scene;Onboard Injuries;Bus Driver;Male;Adult
2016;01/02/2016;252;East London;Stagecoach;Havering;Injuries treated on scene;Onboard Injuries;Passenger;Female;Unknown
2016;01/02/2016;253;Arriva London North;Arriva London;Hackney;Injuries treated on scene;Collision Incident;Passenger;Unknown;Unknown
2016;01/02/2016;253;Arriva London North;Arriva London;Hackney;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;253;Arriva London North;Arriva London;Hackney;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;253;Arriva London North;Arriva London;Hackney;Taken to Hospital – Reported Serious Injury or Severity Unknown;Collision Incident;Bus Driver;Female;Adult
2016;01/02/2016;253;Arriva London North;Arriva London;Hackney;Taken to Hospital – Reported Serious Injury or Severity Unknown;Collision Incident;Passenger;Unknown;Unknown
2016;01/02/2016;253;Arriva London North;Arriva London;Islington;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;254;Arriva London North;Arriva London;Islington;Taken to Hospital – Reported Serious Injury or Severity Unknown;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;255;Arriva London South;Arriva London;Lambeth;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;256;East London;Stagecoach;Havering;Injuries treated on scene;Onboard Injuries;Passenger;Female;Unknown
2016;01/02/2016;257;London General;Go-Ahead;Waltham Forest;Injuries treated on scene;Onboard Injuries;Passenger;Female;Adult
2016;01/02/2016;257;London General;Go-Ahead;Waltham Forest;Injuries treated on scene;Onboard Injuries;Passenger;Female;Adult
2016;01/02/2016;258;Arriva The Shires;Arriva The Shires;None London Borough;Injuries treated on scene;Onboard Injuries;Passenger;Female;Elderly
2016;01/02/2016;259;London General;Go-Ahead;Islington;Injuries treated on scene;Collision Incident;Passenger;Female;Adult
2016;01/02/2016;259;London General;Go-Ahead;Islington;Injuries treated on scene;Collision Incident;Passenger;Male;Adult
2016;01/02/2016;259;London General;Go-Ahead;Islington;Injuries treated on scene;Collision Incident;Passenger;Male;Adult
2016;01/02/2016;259;London General;Go-Ahead;Islington;Injuries treated on scene;Collision Incident;Passenger;Male;Adult
2016;01/02/2016;259;London General;Go-Ahead;None London Borough;Injuries treated on scene;Onboard Injuries;Passenger;Female;Adult
2016;01/02/2016;260;Metroline;Metroline;Brent;Injuries treated on scene;Onboard Injuries;Bus Driver;Male;Adult
2016;01/02/2016;260;Metroline;Metroline;Brent;Injuries treated on scene;Onboard Injuries;Passenger;Male;Adult
2016;01/02/2016;260;Metroline;Metroline;Hammersmith & Fulham;Injuries treated on scene;Onboard Injuries;Passenger;Male;Child
2016;01/02/2016;261;Selkent;Stagecoach;Bromley;Injuries treated on scene;Onboard Injuries;Passenger;Male;Unknown
2016;01/02/2016;262;East London;Stagecoach;Newham;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;263;Metroline;Metroline;Barnet;Injuries treated on scene;Onboard Injuries;Passenger;Male;Adult
2016;01/02/2016;263;Metroline;Metroline;Barnet;Reported Minor Injury - Treated at Hospital;Collision Incident;Motorcyclist;Male;Unknown
2016;01/02/2016;263;Metroline;Metroline;Barnet;Reported Minor Injury - Treated at Hospital;Collision Incident;Motorcyclist;Male;Unknown
2016;01/02/2016;264;Arriva London South;Arriva London;Croydon;Taken to Hospital – Reported Serious Injury or Severity Unknown;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;264;Arriva London South;Arriva London;Wandsworth;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;266;Tower Transit;Tower Transit;Hammersmith & Fulham;Reported Minor Injury - Treated at Hospital;Onboard Injuries;Passenger;Female;Elderly
2016;01/02/2016;268;Arriva The Shires;Arriva The Shires;Barnet;Injuries treated on scene;Onboard Injuries;Passenger;Female;Child
2016;01/02/2016;269;Selkent;Stagecoach;Bexley;Injuries treated on scene;Onboard Injuries;Passenger;Male;Unknown
2016;01/02/2016;270;London General;Go-Ahead;Wandsworth;Injuries treated on scene;Onboard Injuries;Passenger;Female;Adult
2016;01/02/2016;274;Metroline;Metroline;Camden;Injuries treated on scene;Collision Incident;Motorcyclist;Male;Unknown
2016;01/02/2016;275;East London;Stagecoach;None London Borough;Injuries treated on scene;Onboard Injuries;Passenger;Female;Unknown
2016;01/02/2016;275;East London;Stagecoach;Waltham Forest;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;275;East London;Stagecoach;Waltham Forest;Taken to Hospital – Reported Serious Injury or Severity Unknown;Onboard Injuries;Passenger;Male;Elderly
2016;01/02/2016;279;Arriva London North;Arriva London;Haringey;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;280;London General;Go-Ahead;Sutton;Injuries treated on scene;Onboard Injuries;Passenger;Female;Youth
2016;01/02/2016;281;London United;London United;Richmond Upon Thames;Injuries treated on scene;Onboard Injuries;Passenger;Male;Adult
2016;01/02/2016;283;London United;London United;Hammersmith & Fulham;Injuries treated on scene;Collision Incident;3rd Party driver / Occupant;Male;Adult
2016;01/02/2016;283;London United;London United;Hammersmith & Fulham;Injuries treated on scene;Collision Incident;Passenger;Female;Youth
2016;01/02/2016;288;Arriva The Shires;Arriva The Shires;Barnet;Injuries treated on scene;Onboard Injuries;Passenger;Female;Elderly
2016;01/02/2016;288;Arriva The Shires;Arriva The Shires;Barnet;Taken to Hospital – Reported Serious Injury or Severity Unknown;Onboard Injuries;Passenger;Male;Adult
2016;01/02/2016;289;Arriva London South;Arriva London;Bromley;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;289;Arriva London South;Arriva London;Croydon;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;292;London Sovereign;London United;Barnet;Reported Minor Injury - Treated at Hospital;Collision Incident;Passenger;Female;Adult
2016;01/02/2016;295;Metroline West;Metroline;Hammersmith & Fulham;Injuries treated on scene;Onboard Injuries;Passenger;Male;Elderly
2016;01/02/2016;297;Metroline;Metroline;Brent;Injuries treated on scene;Safety Critical Failure;Passenger;Female;Adult
2016;01/02/2016;297;Metroline;Metroline;Ealing;Injuries treated on scene;Collision Incident;3rd Party driver / Occupant;Male;Adult
2016;01/02/2016;302;Metroline;Metroline;Brent;Injuries treated on scene;Collision Incident;3rd Party driver / Occupant;Female;Adult
2016;01/02/2016;302;Metroline;Metroline;Brent;Injuries treated on scene;Collision Incident;3rd Party driver / Occupant;Unknown;Unknown
2016;01/02/2016;302;Metroline;Metroline;Brent;Injuries treated on scene;Onboard Injuries;Passenger;Female;Adult
2016;01/02/2016;307;Metroline;Metroline;Enfield;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Child
2016;01/02/2016;312;Arriva London South;Arriva London;Lambeth;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
2016;01/02/2016;316;Metroline;Metroline;Brent;Injuries treated on scene;Collision Incident;3rd Party driver / Occupant;Female;Adult
2016;01/02/2016;316;Metroline;Metroline;Brent;Injuries treated on scene;Onboard Injuries;Passenger;Male;Adult
2016;01/02/2016;319;Arriva London South;Arriva London;Kensington & Chelsea;Injuries treated on scene;Onboard Injuries;Passenger;Unknown;Unknown
